name,gender,age,code,jobs
答浩,,,300517,大股东
叶顺,,,300517,大股东
宋雄文,,,300517,大股东
黄伟青,,,300461,大股东
陈鑫涛,,,002932,大股东
周琴,,,002932,大股东
汪汉英,,,002932,大股东
徐学骏,,,300278,大股东
李克,,,300278,大股东
何可敬,,,300278,大股东
曹鹏,,,300278,大股东
罗慧,,,300278,大股东
王细林,,,300706,大股东
陈本宋,,,300706,大股东
陈秀梅,,,300706,大股东
李小芳,,,300706,大股东
李广新,,,300326,大股东
赵吉庆,,,300619,大股东
贺火明,,,300619,大股东
张志岗,,,300619,大股东
黄少清,,,300619,大股东
刘本刚,,,300619,大股东
稂湘飞,,,300619,大股东
梁可,,,300619,大股东
陆连锁,,,300619,大股东
王沫,,,002631,大股东
顾菊芳,,,002631,大股东
王丽荣,,,002631,大股东
朱巧林,,,002631,大股东
王梅梅,,,002631,大股东
刘树雄,,,002631,大股东
杨彬,,,300732,大股东
王祖东,,,300732,大股东
李孟绪,,,300732,大股东
周战,,,002826,大股东
尚磊,,,002826,大股东
金小平,,,002826,大股东
文向南,,,300540,大股东
肖辉和,,,300540,大股东
李天生,,,002782,大股东
蔡芳,,,002782,大股东
林文丹,,,300712,大股东
潘银珍,,,300712,大股东
谢立新,,,300666,大股东
王晓勇,,,300666,大股东
张红梅,,,300485,大股东
陈振群,,,300485,大股东
张宏洁,,,300485,大股东
王凤江,,,300485,大股东
马丽,,,300485,大股东
刘淑芹,,,300485,大股东
彭俊珩,,,002558,大股东
孔威,,,300258,大股东
谢玉菱,,,002956,大股东
谢世谊,,,002956,大股东
谢俐伶,,,002956,大股东
李骥,,,002956,大股东
张振标,,,300254,大股东
张振标,,,300254,大股东
张振标,,,300254,大股东
崔金莺,,,300254,大股东
钱彬,,,300429,大股东
钱小瑛,,,300429,大股东
蓝剑,,,300429,大股东
寿稚岗,,,300334,大股东
陈木发,,,002919,大股东
陈木发,,,002919,大股东
张太军,,,002919,大股东
陈利鑫,,,002919,大股东
余建平,,,002919,大股东
陈松辉,,,300625,大股东
王展鸿,,,300625,大股东
黄伟坚,,,300625,大股东
罗昌祥,,,300625,大股东
杨贤林,,,300625,大股东
张贤庆,,,300625,大股东
卢其慧,,,002923,大股东
张忠孝,,,002747,大股东
徐正华,,,002747,大股东
苏故乡,,,002747,大股东
司景戈,,,002747,大股东
唐建武,,,002650,大股东
葛小龙,,,002650,大股东
陈烨铭,,,002650,大股东
胡小琴,,,300508,大股东
孙韬雄,,,300508,大股东
宋秀龙,,,300508,大股东
牟凤林,,,300508,大股东
赵东京,,,300508,大股东
何吉伦,,,300269,大股东
何吉伦,,,300269,大股东
何吉伦,,,300269,大股东
段武杰,,,300269,大股东
胡宝良,,,300365,大股东
杨志鹏,,,300365,大股东
雷果,,,300250,大股东
严文娟,,,300250,大股东
罗卫宇,,,300250,大股东
王世忱,,,300410,大股东
赵玉涛,,,300410,大股东
施忠清,,,300410,大股东
李凤英,,,300410,大股东
魏宗莨,,,002856,大股东
田爽,,,002856,大股东
李苏华,,,002856,大股东
王小燕,,,002856,大股东
吴秀川,,,300307,大股东
经岚艽,,,300307,大股东
曹秀珍,,,300307,大股东
栗工,,,300535,大股东
吴冬梅,,,300535,大股东
吴冬梅,,,300535,大股东
栗工,,,300535,大股东
吴冬梅,,,300535,大股东
金丹良,,,002517,大股东
林诗奕,,,002517,大股东
庄澍,,,002803,大股东
庄澍,,,002803,大股东
曹洪俊,,,002803,大股东
骆伟民,,,002803,大股东
焦彩红,,,002902,大股东
鲁忠芳,,,002607,大股东
李永新,,,002607,大股东
徐晟,,,002598,大股东
沈能耀,,,002598,大股东
董爱华,,,002598,大股东
朱淑芬,,,300456,大股东
李长,,,300456,大股东
许木枫,,,300456,大股东
李纪华,,,300456,大股东
张晓樱,,,300198,大股东
刘荣旋,,,300198,大股东
廖培庆,,,300198,大股东
叶华玲,,,300198,大股东
余容英,,,300198,大股东
陈月清,,,300198,大股东
林绿茵,,,300198,大股东
姚于权,,,300198,大股东
王宇骅,,,002770,大股东
钟仁美,,,002770,大股东
李春义,,,300629,大股东
王婧,,,300629,大股东
杨淑英,,,300629,大股东
官建国,,,300629,大股东
雷炳秀,,,300629,大股东
王振明,,,300629,大股东
彭平生,,,300629,大股东
彭波,,,300629,大股东
陈映芬,,,002937,大股东
谢小荣,,,300519,大股东
杨群波,,,300519,大股东
周奇平,,,002811,大股东
郑虹,,,002811,大股东
邱艾,,,002811,大股东
邱卉,,,002811,大股东
夏信根,,,300527,大股东
李心,,,300527,大股东
夏琼,,,300527,大股东
曹传德,,,002858,大股东
曹传德,,,002858,大股东
曹传德,,,002858,大股东
吴固林,,,002898,大股东
唐霖,,,002898,大股东
张劲,,,002898,大股东
吴仲林,,,002898,大股东
黄世霖,,,300750,大股东
赵其祥,,,002860,大股东
夏启逵,,,002860,大股东
孙华民,,,002860,大股东
卢文成,,,002860,大股东
车宝根,,,002860,大股东
黄来福,,,300436,大股东
张正浩,,,300436,大股东
华青春,,,300538,大股东
马远,,,300538,大股东
华青柏,,,300538,大股东
陶庆华,,,300538,大股东
丁海田,,,300538,大股东
陈佐兴,,,300538,大股东
华青翠,,,300538,大股东
马征,,,300538,大股东
赵善芹,,,300538,大股东
付艳杰,,,300290,大股东
钟小春,,,300290,大股东
刘月华,,,300290,大股东
崔万涛,,,300290,大股东
陈家兴,,,300290,大股东
唐陕湖,,,002879,大股东
俞正元,,,002879,大股东
薛奇,,,002879,大股东
郭长春,,,002879,大股东
罗兵,,,002879,大股东
肖上林,,,002879,大股东
张建纯,,,002879,大股东
吴蓉翔,,,002879,大股东
吴跃坚,,,002879,大股东
叶泽锋,,,002634,大股东
张海乐,,,002634,大股东
周益成,,,002634,大股东
罗伟锦,,,002634,大股东
刘明理,,,300635,大股东
赵瑞军,,,300635,大股东
李喻萍,,,300425,大股东
任兴林,,,300425,大股东
周勉,,,300425,大股东
汤志钢,,,300425,大股东
罗宣正,,,002628,大股东
廖开明,,,002628,大股东
李根长,,,002905,大股东
李玉珍,,,002905,大股东
姜星,,,002905,大股东
励萍,,,002905,大股东
徐建明,,,002905,大股东
唐明峰,,,002905,大股东
崔烁,,,002905,大股东
李连香,,,002590,大股东
蔡令天,,,002590,大股东
陈利祥,,,002590,大股东
陈黎慕,,,002590,大股东
陈黎明,,,002590,大股东
邓烨芳,,,002541,大股东
施建刚,,,002541,大股东
邓滨锋,,,002541,大股东
商晓飞,,,002541,大股东
邓烨芳,,,002541,大股东
林文彬,,,002945,大股东
冯德仁,,,002945,大股东
王治东,,,002945,大股东
钟优汉,,,002945,大股东
朱天翔,,,002945,大股东
董晓骏,,,002945,大股东
曹波,,,300105,大股东
李明歧,,,300105,大股东
区振达,,,300105,大股东
王友国,,,300105,大股东
程永红,,,300105,大股东
金立进,,,300077,大股东
刘晓旭,,,300077,大股东
余运波,,,300077,大股东
罗昭学,,,300077,大股东
林永信,,,300077,大股东
夏承周,,,300757,大股东
徐龙,,,300757,大股东
茅贞勇,,,300757,大股东
吴天然,,,300181,大股东
李连生,,,300181,大股东
王可方,,,300181,大股东
郭品洁,,,300181,大股东
仲佩亚,,,002877,大股东
孙明东,,,002877,大股东
吴畏,,,002877,大股东
孟少新,,,002877,大股东
李耀武,,,002877,大股东
李春喜,,,002877,大股东
郑巨秀,,,002897,大股东
方建斌,,,002897,大股东
方建文,,,002897,大股东
蔡胜才,,,002897,大股东
刘佳玉,,,300386,大股东
余航,,,300386,大股东
于华章,,,300386,大股东
薄闽生,,,300330,大股东
席丹,,,300330,大股东
王乐康,,,300330,大股东
郝朝宣,,,300330,大股东
赵永娟,,,300569,大股东
张世启,,,300569,大股东
李隽,,,300569,大股东
宋德海,,,300569,大股东
付兆廷,,,002106,大股东
周桂莲,,,002106,大股东
许皓,,,002106,大股东
李海燕,,,002106,大股东
雷莹,,,002106,大股东
许金林,,,002106,大股东
李松强,,,002106,大股东
袁歆,,,300492,大股东
卢英杰,,,300492,大股东
文学军,,,300492,大股东
沙永福,,,300492,大股东
唐荣松,,,300492,大股东
李天华,,,300492,大股东
谢楚安,,,300492,大股东
程燕平,,,300415,大股东
李业军,,,300415,大股东
黎前虎,,,300415,大股东
张元华,,,300420,大股东
林伟通,,,300420,大股东
寿招爱,,,300420,大股东
胡育琛,,,300174,大股东
卢元健,,,300174,大股东
章奕颖,,,300174,大股东
王育贤,,,300174,大股东
鲁小均,,,002617,大股东
邓冶,,,300649,大股东
毛翊天,,,300649,大股东
葛荣,,,300649,大股东
刘克章,,,300649,大股东
周为,,,300649,大股东
林学容,,,002679,大股东
林继游,,,002679,大股东
丁婉训,,,002679,大股东
谢庆龄,,,002679,大股东
林霞,,,002679,大股东
邹长忠,,,002679,大股东
邓攀,,,300315,大股东
叶颖涛,,,300315,大股东
姚文彬,,,300315,大股东
薛祖兴,,,300680,大股东
王泳,,,300680,大股东
周菊秀,,,300680,大股东
季建农,,,300680,大股东
程伟松,,,300680,大股东
谈渊智,,,300680,大股东
朱喆,,,300276,大股东
朱汉梅,,,300276,大股东
朱汉敏,,,300276,大股东
李琼,,,300418,大股东
李琼,,,300418,大股东
李琼,,,300418,大股东
廖静,,,002930,大股东
陈燮中,,,002930,大股东
孙湘燕,,,002930,大股东
郭晓春,,,300173,大股东
张太巍,,,300173,大股东
肖代英,,,300173,大股东
周震球,,,300140,大股东
张建福,,,002144,大股东
张熙,,,002144,大股东
白宁,,,002144,大股东
格日勒,,,002144,大股东
马月娟,,,002144,大股东
姜龙银,,,002144,大股东
贾跃亭,,,300104,大股东
贾跃亭,,,300104,大股东
贾跃亭,,,300104,大股东
贾跃亭,,,300104,大股东
贾跃亭,,,300104,大股东
刘于芬,,,002514,大股东
张海乐,,,002514,大股东
徐延峰,,,002514,大股东
黄雪矾,,,002514,大股东
张萍,,,002514,大股东
沈洁泳,,,300145,大股东
宋志栋,,,300145,大股东
朱安敏,,,300145,大股东
赵祥年,,,300145,大股东
戴云虎,,,300145,大股东
袁经勇,,,002140,大股东
章敦辉,,,002140,大股东
王孝军,,,002735,大股东
王孝军,,,002735,大股东
罗忠放,,,002735,大股东
李道龙,,,300148,大股东
李容平,,,300148,大股东
成仁风,,,300148,大股东
王玉刚,,,300148,大股东
肖乐,,,300148,大股东
王利军,,,300694,大股东
邹毅林,,,300694,大股东
孙二花,,,002848,大股东
刘玮,,,002848,大股东
赵木林,,,002848,大股东
谌晓文,,,002848,大股东
刘丙宇,,,002848,大股东
王海燕,,,300786,大股东
朱若英,,,300786,大股东
王承宝,,,300786,大股东
胡学民,,,300502,大股东
胡学民,,,300502,大股东
胡学民,,,300502,大股东
俞森根,,,002307,大股东
左军,,,002307,大股东
王杜,,,002307,大股东
杨德丽,,,002307,大股东
钟训勇,,,002307,大股东
刘守昌,,,002307,大股东
王圣光,,,002307,大股东
黄春桦,,,002307,大股东
方策,,,300412,大股东
黄斌斌,,,300412,大股东
王烁凯,,,300758,大股东
梁文川,,,300758,大股东
蔡广志,,,300758,大股东
宋奇亿,,,300758,大股东
王恒明,,,300758,大股东
臧婕,,,300758,大股东
雷立军,,,002827,大股东
胡志炜,,,002827,大股东
李深,,,002827,大股东
张雪来,,,300139,大股东
汤静华,,,300139,大股东
莫建军,,,300139,大股东
柳宏,,,300139,大股东
邓卫胜,,,002263,大股东
迟跃文,,,002263,大股东
陈潮钿,,,002167,大股东
丁湘莹,,,002167,大股东
郑潇潇,,,002167,大股东
黄琨,,,300146,大股东
田三红,,,300494,大股东
付书勇,,,300494,大股东
冯威,,,300494,大股东
崔建平,,,300494,大股东
邝耀华,,,300494,大股东
严雅凤,,,300494,大股东
冯莲,,,300494,大股东
施晓燕,,,002659,大股东
郑亚平,,,002659,大股东
张猛,,,002947,大股东
常文光,,,002947,大股东
荆世平,,,002947,大股东
夏琛,,,002947,大股东
毛文灏,,,300228,大股东
王春妹,,,300228,大股东
杨韬,,,300228,大股东
安治富,,,300432,大股东
丛菱令,,,300432,大股东
安东,,,300432,大股东
高凤芝,,,300767,大股东
廖云昆,,,300767,大股东
赵莺,,,300767,大股东
张德生,,,300698,大股东
盛涛,,,300698,大股东
张丹凤,,,300698,大股东
张德生,,,300698,大股东
张丹凤,,,300698,大股东
盛涛,,,300698,大股东
盛涛,,,300698,大股东
张丹凤,,,300698,大股东
杨义谦,,,300698,大股东
胡英明,,,300698,大股东
钟志辉,,,300731,大股东
钟志辉,,,300731,大股东
卢素珍,,,300351,大股东
汪敏华,,,300351,大股东
娄爱芹,,,300351,大股东
卢红萍,,,300351,大股东
钟玮玮,,,002787,大股东
沈根法,,,002787,大股东
潘凯,,,002787,大股东
李志聪,,,002787,大股东
陆杏珍,,,002787,大股东
史娟华,,,300709,大股东
史娟华,,,300709,大股东
钱叶军,,,300709,大股东
钱叶军,,,300709,大股东
王强珍,,,300283,大股东
徐达,,,300283,大股东
王慷,,,300283,大股东
廖鹏,,,300486,大股东
姚卜文,,,300486,大股东
王志,,,300486,大股东
梁燕生,,,300486,大股东
吴丽萍,,,300640,大股东
许美珍,,,300640,大股东
欧阳军,,,300640,大股东
周信钢,,,300640,大股东
李慧珍,,,300291,大股东
陈俊岭,,,002757,大股东
林旺南,,,002757,大股东
金玉香,,,002884,大股东
吴向阳,,,002884,大股东
叶向东,,,002884,大股东
许英,,,002884,大股东
施宗梅,,,002884,大股东
罗美华,,,002884,大股东
林振军,,,002884,大股东
张肃宁,,,002884,大股东
王文清,,,300282,大股东
刘胜坤,,,300282,大股东
林锦辉,,,300282,大股东
高星,,,300282,大股东
杨天骄,,,300282,大股东
王文清,,,300282,大股东
邓子长,,,300301,大股东
邓子权,,,300301,大股东
邓子权,,,300301,大股东
邓子长,,,300301,大股东
袁慧敏,,,300155,大股东
金勤富,,,300155,大股东
邢成,,,300155,大股东
罗林立,,,300534,大股东
詹显财,,,300534,大股东
贾全臣,,,300208,大股东
戴一鸣,,,300208,大股东
成善杰,,,300208,大股东
严冬梅,,,300208,大股东
陈肖强,,,300208,大股东
戴一鸣,,,300208,大股东
喻英莲,,,300733,大股东
喻英莲,,,300733,大股东
王锡华,,,300733,大股东
王乐亮,,,300733,大股东
郭进勇,,,300733,大股东
庄广生,,,300733,大股东
郭国勇,,,300561,大股东
郭华容,,,300561,大股东
韩菊新,,,300561,大股东
马铮,,,300561,大股东
蔡城,,,300599,大股东
吴端明,,,300599,大股东
张海忠,,,300599,大股东
黄铭雄,,,300599,大股东
温振辉,,,300599,大股东
黄锦禧,,,300599,大股东
张礼扬,,,002885,大股东
李战功,,,002885,大股东
汪兆华,,,002885,大股东
鞠万金,,,002885,大股东
程扬,,,002885,大股东
王佩璇,,,002885,大股东
汤奇青,,,002602,大股东
李鹏臻,,,002640,大股东
周敏,,,002640,大股东
邓少炜,,,002640,大股东
陈锦恩,,,002543,大股东
李翠媚,,,002543,大股东
卢础其,,,002543,大股东
梁丽玉,,,002543,大股东
杨双保,,,300607,大股东
黄代波,,,300607,大股东
张建飞,,,300607,大股东
黄代波,,,300607,大股东
黄梓泰,,,002835,大股东
刘砥,,,002835,大股东
罗树暸,,,002835,大股东
李晓燕,,,002835,大股东
杨蕾蕾,,,002835,大股东
叶飞雄,,,002835,大股东
刘砥,,,002835,大股东
张泽学,,,002922,大股东
陈运莲,,,002922,大股东
李炳忠,,,002922,大股东
吴阳,,,002922,大股东
李其锋,,,002922,大股东
曲立荣,,,002746,大股东
曲立荣,,,002746,大股东
李辰婕,,,002708,大股东
朱雪英,,,002708,大股东
赵志龙,,,300385,大股东
杨珂,,,300385,大股东
凌宇明,,,002724,大股东
刘记沁,,,002724,大股东
徐素,,,002724,大股东
周志法,,,002758,大股东
周萃,,,002758,大股东
陈培炎,,,002758,大股东
时艳芳,,,300421,大股东
时艳芳,,,300421,大股东
时艳芳,,,300421,大股东
秦凯,,,300421,大股东
黎沃灿,,,300186,大股东
温鹏程,,,300186,大股东
梁焕珍,,,300186,大股东
温小琼,,,300186,大股东
温木桓,,,300186,大股东
黄伯昌,,,300186,大股东
魏尔平,,,002859,大股东
赵红婵,,,002955,大股东
邢正,,,002955,大股东
黄海师,,,300422,大股东
许开绍,,,300422,大股东
肖明志,,,300691,大股东
邱盛平,,,300691,大股东
谢晋国,,,300691,大股东
蔡宾,,,300691,大股东
蓝敏智,,,300656,大股东
高枫,,,300656,大股东
易仰卿,,,300656,大股东
黄效东,,,300656,大股东
罗源熊,,,300656,大股东
邹山峰,,,300656,大股东
许香灿,,,300656,大股东
代理碧,,,300227,大股东
徐嘉韵,,,300227,大股东
何立军,,,300632,大股东
林文美,,,300632,大股东
王文龙,,,300632,大股东
辛红,,,300308,大股东
郑坚,,,300224,大股东
徐国勇,,,300082,大股东
罗林骥,,,300082,大股东
邹荣联,,,300082,大股东
王桂柱,,,300082,大股东
叶美兰,,,002636,大股东
刘誉,,,002636,大股东
张小杰,,,002636,大股东
郁卫权,,,002636,大股东
俞祎萍,,,002729,大股东
李崇众,,,002729,大股东
陈春辉,,,002729,大股东
冯莉华,,,002729,大股东
刘冬秀,,,002729,大股东
郭琼君,,,002729,大股东
周家林,,,300473,大股东
陈泳潮,,,300473,大股东
许文芝,,,300371,大股东
王永存,,,300371,大股东
苏志强,,,300371,大股东
刘健胤,,,300371,大股东
李志忠,,,300371,大股东
王立臣,,,300371,大股东
孙民华,,,300320,大股东
邱建平,,,300320,大股东
钱燕韵,,,300320,大股东
虞文彪,,,300320,大股东
王君恺,,,300320,大股东
钱胡寿,,,300320,大股东
叶家豪,,,002781,大股东
王广京,,,002781,大股东
郑明兴,,,002781,大股东
叶家豪,,,002781,大股东
